SaleID,Time,Service_Arts_time,Service_Elem_School_time,Service_Golf_time,Service_Gym_time,Service_High_School_time,Service_Historic_time,Service_ISU_time,Service_Library_time,Service_Medical_time,Service_Organic_Groceries_time,Service_Park_time,Service_Recreation_time,Service_Religion_time,Service_Restaurant_time,Service_Shopping_time,Service_Spa_time,Closest_5_feature,Closest_all_feature,Central_historic_feature,num_biz_180s_feature,num_biz_480s_feature,Rcrd_Yr,Inst1_Yr,LotArea,YrBuilt,TtlBsmtSF,Fireplaces,PoolArea,GarYrBlt,Cars,GarageArea,TotalArea,TotalArea_Gar,Has_Fireplace,Has_Garage,Has_Bsmt,AsbShng_Ext,BrkComm_Ext,BrkFace_Ext,CemntBd_Ext,HdBoard_Ext,ImStucc_Ext,MetalSd_Ext,No Data_Ext,Plywood_Ext,Stone_Ext,Stucco_Ext,VinylSd_Ext,Wd Sdng_Ext,WdShing_Ext,2 Types_GrType,Attachd_GrType,Basment_GrType,BuiltIn_GrType,Carport_GrType,Detachd_GrType,No Data_GrType,None_GrType,1_Story_HsStyle,1_5_Fin_HsStyle,1_5_Unf_HsStyle,2_Story_HsStyle,2_5_Fin_HsStyle,2_5_Unf_HsStyle,No_Data_HsStyle,S_Foyer_HsStyle,S_Level_HsStyle
6944,113.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,127.71999999999998,211.2,160.1,11,18,2021.0,2021.0,12168.0,1952.0,949.0,0.0,0.0,1952.0,2.0,509.0,2565.0,3074.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6956,70.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,116.3,202.35555555555555,124.6,11,18,2021.0,2021.0,7000.0,1924.0,617.0,0.0,0.0,1924.0,1.0,398.0,1927.0,2325.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6983,92.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,140.2,253.02777777777777,165.7,6,17,2021.0,2021.0,13300.0,1958.0,1104.0,1.0,0.0,1980.0,2.0,576.0,2425.0,3001.0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6987,100.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,122.22,207.57222222222222,154.2,10,18,2021.0,2021.0,10644.0,1955.0,1233.0,0.0,0.0,1955.0,1.0,320.0,2466.0,2786.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7014,105.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,148.44,236.5,151.5,9,18,2021.0,2021.0,11820.0,1923.0,768.0,1.0,0.0,1923.0,1.0,288.0,1611.0,1899.0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7019,124.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,143.66,230.57222222222222,173.9,7,18,2021.0,2021.0,11424.0,1950.0,864.0,0.0,0.0,2005.0,3.0,1068.0,2208.0,3276.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7025,97.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,112.3,201.03333333333333,144.5,10,18,2021.0,2021.0,7626.0,1952.0,1040.0,0.0,0.0,1952.0,1.0,242.0,2070.0,2312.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7053,99.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,133.34,218.22777777777776,149.7,10,18,2022.0,2022.0,9600.0,1950.0,1200.0,0.0,0.0,1950.0,1.0,246.0,2400.0,2646.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7055,84.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,118.44000000000001,204.83888888888887,134.8,10,18,2021.0,2021.0,10928.0,1948.0,1162.0,1.0,0.0,1948.0,1.0,256.0,2874.0,3130.0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7078,103.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,137.04000000000002,221.10555555555555,153.4,10,18,2021.0,2021.0,17280.0,1949.0,1036.0,3.0,0.0,1949.0,1.0,264.0,2336.0,2600.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7080,95.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,144.44,239.26666666666668,167.3,7,17,2021.0,2021.0,5470.0,1958.0,792.0,0.0,0.0,1958.0,1.0,366.0,1584.0,1950.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7084,87.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,141.66,242.3722222222222,142.0,6,17,2021.0,2021.0,10410.0,1916.0,660.0,0.0,0.0,1916.0,1.0,180.0,2316.0,2496.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7110,86.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,140.26,240.77777777777777,140.6,7,17,2021.0,2021.0,10800.0,1910.0,624.0,0.0,0.0,0.0,0.0,0.0,1808.0,1808.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7139,72.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,129.57999999999998,225.92777777777778,118.7,10,18,2021.0,2021.0,10410.0,1900.0,750.0,0.0,0.0,1920.0,2.0,360.0,2248.0,2608.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7163,46.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,104.28,219.40555555555557,119.9,8,17,2021.0,2021.0,7200.0,1915.0,663.0,1.0,0.0,1974.0,2.0,528.0,2258.0,2786.0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7172,44.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,108.66,218.93333333333334,117.7,8,17,2013.0,2013.0,5400.0,1956.0,960.0,0.0,0.0,1956.0,1.0,240.0,1920.0,2160.0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7220,118.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,160.06,268.68333333333334,196.8,3,17,2021.0,2021.0,9686.0,1963.0,1389.0,3.0,0.0,1963.0,2.0,589.0,2800.0,3389.0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7223,120.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,162.95999999999998,271.5833333333333,199.7,3,17,2021.0,2021.0,11240.0,1964.0,884.0,1.0,0.0,1964.0,2.0,444.0,2943.0,3387.0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7231,107.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,149.06,256.1,185.8,3,17,2021.0,2021.0,8658.0,1965.0,1088.0,1.0,0.0,1965.0,2.0,440.0,2412.0,2852.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7276,66.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106.96,215.19444444444446,140.1,9,17,2021.0,2021.0,8631.0,2017.0,1459.0,0.0,0.0,2017.0,2.0,503.0,2918.0,3421.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7313,78.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,130.35999999999999,243.23333333333332,152.1,8,17,2021.0,2021.0,7328.0,1957.0,960.0,1.0,0.0,0.0,0.0,0.0,1920.0,1920.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7343,142.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,194.95999999999998,301.8777777777778,216.1,2,17,2021.0,2021.0,9510.0,1958.0,681.0,0.0,0.0,1958.0,1.0,350.0,1899.0,2249.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7380,59.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124.05999999999999,235.10555555555553,133.1,8,17,2021.0,2021.0,12144.0,1951.0,0.0,0.0,0.0,1951.0,2.0,810.0,996.0,1806.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7443,69.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,133.46,244.4611111111111,142.5,8,17,2021.0,2021.0,7200.0,1951.0,864.0,0.0,0.0,1951.0,1.0,240.0,1728.0,1968.0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7446,71.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134.2,245.88888888888889,144.3,8,17,2021.0,2021.0,7200.0,1951.0,864.0,0.0,0.0,2010.0,1.0,288.0,1728.0,2016.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7458,103.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,162.84,276.3333333333333,177.0,4,17,2021.0,2021.0,8000.0,1959.0,1256.0,0.0,0.0,1959.0,1.0,311.0,2512.0,2823.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7518,52.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,116.55999999999999,228.4944444444444,125.6,8,17,2021.0,2021.0,7200.0,1955.0,784.0,0.0,0.0,1953.0,1.0,352.0,1919.0,2271.0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7540,107.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,171.46,282.55555555555554,180.5,2,17,2021.0,2021.0,7300.0,1962.0,780.0,1.0,0.0,1962.0,2.0,442.0,2825.0,3267.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7582,105.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,169.96,281.05555555555554,179.0,3,17,2021.0,2021.0,9760.0,1963.0,1335.0,0.0,0.0,1963.0,2.0,440.0,2670.0,3110.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7583,106.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,171.06,282.15555555555557,180.1,2,17,2021.0,2021.0,9760.0,1962.0,1534.0,1.0,0.0,1962.0,2.0,480.0,3068.0,3548.0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7611,81.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,145.76,257.69444444444446,154.8,7,17,2021.0,2021.0,6600.0,1962.0,864.0,0.0,0.0,1962.0,1.0,294.0,1728.0,2022.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7684,80.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,113.5,211.13333333333333,93.3,11,18,2021.0,2021.0,10440.0,1910.0,1146.0,0.0,0.0,1950.0,2.0,480.0,2900.0,3380.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7689,83.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,111.64000000000001,209.75555555555556,90.2,10,18,2021.0,2021.0,10440.0,1910.0,440.0,0.0,0.0,1966.0,2.0,440.0,1670.0,2110.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7793,101.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,111.28,197.61666666666667,133.2,10,18,2021.0,2021.0,13312.0,1910.0,1213.0,1.0,0.0,1910.0,3.0,720.0,3723.0,4443.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7801,69.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78.06,165.27222222222224,104.6,12,18,2021.0,2021.0,9312.0,1900.0,232.0,0.0,0.0,1920.0,1.0,318.0,1316.0,1634.0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7827,52.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69.1,178.28333333333333,60.5,11,18,2021.0,2021.0,7968.0,1910.0,252.0,0.0,0.0,2002.0,1.0,312.0,1716.0,2028.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7831,54.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71.1,179.98333333333332,62.5,11,18,2021.0,2021.0,6196.0,1920.0,912.0,1.0,0.0,1978.0,1.0,200.0,2158.0,2358.0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7888,84.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95.34,195.90555555555557,91.8,10,18,2021.0,2021.0,9600.0,1910.0,1140.0,0.0,0.0,1995.0,2.0,596.0,2820.0,3416.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7891,86.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97.74,197.77222222222224,94.2,10,18,2021.0,2021.0,4800.0,1940.0,672.0,0.0,0.0,1950.0,1.0,256.0,1344.0,1600.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7899,77.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.86,174.85000000000002,99.7,11,18,2021.0,2021.0,6000.0,1927.0,845.0,0.0,0.0,1980.0,2.0,576.0,2355.0,2931.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7906,57.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65.66,157.00555555555556,92.2,11,18,2021.0,2021.0,8960.0,1927.0,1008.0,1.0,0.0,1927.0,2.0,360.0,2036.0,2396.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7917,90.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,96.86,186.03333333333333,96.2,10,18,2021.0,2021.0,8250.0,1891.0,536.0,1.0,0.0,0.0,0.0,0.0,1998.0,1998.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7925,70.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81.34,187.32222222222222,77.8,11,18,2021.0,2021.0,9600.0,1923.0,832.0,0.0,0.0,0.0,0.0,0.0,1996.0,1996.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7943,51.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59.660000000000004,152.53333333333333,86.2,11,18,2021.0,2021.0,9600.0,1916.0,816.0,1.0,0.0,1927.0,1.0,513.0,3411.0,3924.0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7954,59.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73.34,174.86111111111111,66.6,11,18,2021.0,2021.0,5809.0,1940.0,880.0,0.0,0.0,1940.0,1.0,264.0,2761.0,3025.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7986,55.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,120.05999999999999,232.2277777777778,129.1,8,17,2021.0,2021.0,6336.0,1920.0,616.0,0.0,0.0,1900.0,2.0,484.0,1717.0,2201.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8034,31.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71.1,188.24444444444444,31.2,11,18,2021.0,2021.0,5166.0,1920.0,624.0,0.0,0.0,1920.0,1.0,166.0,1835.0,2001.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8039,26.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,75.36,192.66666666666666,71.0,10,18,2021.0,2021.0,5100.0,1928.0,936.0,0.0,0.0,1928.0,1.0,231.0,1894.0,2125.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8073,41.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105.75999999999999,218.70555555555555,114.8,8,17,2021.0,2021.0,6600.0,1927.0,550.0,0.0,0.0,1927.0,1.0,216.0,1340.0,1556.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8091,39.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,103.96,217.30555555555554,113.0,9,17,2021.0,2021.0,6000.0,1948.0,789.0,0.0,0.0,1948.0,1.0,250.0,1578.0,1828.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8098,65.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,130.06,242.30555555555554,139.1,8,17,2021.0,2021.0,5925.0,1940.0,0.0,0.0,0.0,1940.0,1.0,336.0,1166.0,1502.0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8120,65.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,122.96,237.13888888888889,130.4,8,17,2021.0,2021.0,6288.0,1900.0,570.0,0.0,0.0,2019.0,2.0,480.0,1717.0,2197.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8139,64.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,122.35999999999999,236.67222222222225,129.8,8,17,2021.0,2021.0,5925.0,1910.0,600.0,0.0,0.0,0.0,0.0,0.0,1568.0,1568.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
8159,53.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88.06,200.13888888888889,89.7,10,18,2021.0,2021.0,9548.0,1945.0,770.0,0.0,0.0,1945.0,1.0,240.0,1952.0,2192.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8166,27.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,61.56,173.63888888888889,63.2,11,18,2021.0,2021.0,6900.0,1920.0,897.0,0.0,0.0,1920.0,2.0,744.0,1794.0,2538.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8181,50.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,108.66,224.35000000000002,116.1,8,17,2021.0,2021.0,3880.0,1945.0,696.0,0.0,0.0,1983.0,1.0,336.0,1392.0,1728.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8215,69.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78.96000000000001,177.6222222222222,69.9,11,18,2021.0,2021.0,9177.0,1900.0,803.0,0.0,0.0,0.0,0.0,0.0,2424.0,2424.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8216,58.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69.62,172.07222222222222,59.3,11,18,2021.0,2021.0,4456.0,1920.0,736.0,0.0,0.0,0.0,0.0,0.0,2188.0,2188.0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8227,42.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50.46,143.99444444444444,58.6,11,18,2021.0,2021.0,5666.0,1922.0,934.0,0.0,0.0,0.0,0.0,0.0,2688.0,2688.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8302,1.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.880000000000003,137.07222222222222,22.7,11,18,2021.0,2021.0,6000.0,1905.0,572.0,0.0,0.0,0.0,0.0,0.0,2112.0,2112.0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8328,30.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63.3,176.60555555555555,30.3,11,18,2021.0,2021.0,10800.0,1920.0,1092.0,0.0,0.0,1920.0,2.0,480.0,3380.0,3860.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8348,24.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49.7,160.78333333333333,49.1,11,18,2021.0,2021.0,10800.0,1915.0,686.0,0.0,0.0,1961.0,1.0,416.0,2338.0,2754.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8364,16.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45.64,159.6277777777778,16.9,11,18,2021.0,2021.0,6300.0,1914.0,742.0,1.0,0.0,0.0,0.0,0.0,2489.0,2489.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8380,19.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44.38,157.7611111111111,19.0,11,18,2021.0,2021.0,7200.0,1920.0,596.0,0.0,0.0,1989.0,2.0,576.0,2358.0,2934.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8671,75.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,102.08,213.10555555555555,102.7,10,18,2021.0,2021.0,11340.0,1925.0,592.0,0.0,0.0,1950.0,1.0,264.0,1732.0,1996.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8708,84.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,98.08,206.09444444444443,102.4,10,18,2021.0,2021.0,10560.0,1921.0,578.0,0.0,0.0,1981.0,2.0,576.0,1878.0,2454.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8710,43.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55.08,161.79444444444445,62.1,11,18,2021.0,2021.0,8100.0,1948.0,1224.0,0.0,0.0,1948.0,2.0,812.0,2783.0,3595.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8725,63.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,74.88,181.59444444444443,81.9,11,18,2021.0,2021.0,7560.0,1918.0,627.0,1.0,0.0,1918.0,1.0,297.0,2069.0,2366.0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8857,87.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114.42,205.5388888888889,127.3,7,18,2021.0,2021.0,56820.0,1907.0,1582.0,1.0,0.0,1974.0,2.0,572.0,5391.0,5963.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8861,128.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,153.45999999999998,239.4611111111111,190.0,4,17,2021.0,2021.0,7705.0,1936.0,1040.0,0.0,0.0,1992.0,1.0,319.0,2080.0,2399.0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8898,88.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,117.6,200.17222222222222,165.6,11,18,2021.0,2021.0,9100.0,1930.0,742.0,0.0,0.0,1988.0,1.0,308.0,1677.0,1985.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8972,111.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,134.62,213.97222222222223,168.5,10,18,2021.0,2021.0,6000.0,1937.0,698.0,0.0,0.0,1999.0,2.0,624.0,1874.0,2498.0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8975,107.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,120.94000000000001,202.02222222222224,142.6,11,18,2021.0,2021.0,6000.0,1940.0,572.0,2.0,0.0,1973.0,2.0,576.0,1768.0,2344.0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
